Date,Open,High,Low,Close,Volume,Adj Close
2016-11-25,59.47,60.10,58.46,59.25,1662700,59.25
2016-11-24,58.50,60.60,58.10,59.60,3557500,59.60
2016-11-23,57.76,58.38,57.56,58.38,1974500,58.38
2016-11-22,58.15,59.24,57.35,57.85,2848100,57.85
2016-11-21,57.78,58.17,57.46,58.03,1709200,58.03
2016-11-18,57.60,58.35,57.00,58.02,2579100,58.02
2016-11-17,58.29,58.48,57.40,57.60,2343900,57.60
2016-11-16,58.50,59.38,58.02,58.38,1557900,58.38
2016-11-15,58.38,58.83,57.70,58.50,1998500,58.50
2016-11-14,57.61,58.54,57.61,58.00,2602300,58.00
2016-11-11,58.91,59.25,57.45,57.84,2263800,57.84
2016-11-10,59.10,59.75,58.61,58.97,1825200,58.97
2016-11-09,60.25,60.39,58.60,58.82,1922600,58.82
2016-11-08,60.00,60.68,59.70,60.10,2080900,60.10
2016-11-07,59.40,60.07,58.66,60.05,1796700,60.05
2016-11-04,59.53,60.08,58.28,59.12,1953000,59.12
2016-11-03,60.12,61.00,59.25,59.55,1926600,59.55
2016-11-02,58.29,61.24,57.85,59.77,4291600,59.77
2016-11-01,58.00,58.70,57.49,58.15,1670900,58.15
2016-10-31,57.22,59.04,57.22,58.00,3325800,58.00
2016-10-28,56.90,57.40,56.28,57.22,1715800,57.22
2016-10-27,56.15,56.78,56.04,56.60,2279600,56.60
2016-10-26,57.00,57.00,56.00,56.30,2859200,56.30
2016-10-25,56.58,57.00,55.83,56.98,2939200,56.98
2016-10-24,56.01,57.30,56.01,56.70,2510700,56.70
2016-10-21,56.80,57.40,55.61,55.90,2715800,55.90
2016-10-20,57.60,57.60,56.23,56.90,2300300,56.90
2016-10-19,58.16,58.60,57.30,57.61,1572600,57.61
2016-10-18,58.01,58.33,57.62,58.01,1256000,58.01
2016-10-17,58.15,59.01,57.37,58.00,2508900,58.00
2016-10-14,57.00,58.39,57.00,57.85,2088600,57.85
2016-10-13,57.28,58.28,57.18,57.39,3279300,57.39
2016-10-12,58.00,58.15,56.85,56.96,2980800,56.96
2016-10-11,57.45,58.68,56.82,58.00,3741300,58.00
2016-10-10,54.48,59.00,54.48,57.40,5459800,57.40
2016-10-07,54.31,54.31,54.31,54.31,000,54.31
2016-10-06,54.31,54.31,54.31,54.31,000,54.31
2016-10-05,54.31,54.31,54.31,54.31,000,54.31
2016-10-04,54.31,54.31,54.31,54.31,000,54.31
2016-10-03,54.31,54.31,54.31,54.31,000,54.31
2016-09-30,53.01,54.60,52.81,54.31,2822200,54.31
2016-09-29,53.90,53.98,52.97,53.00,1860000,53.00
2016-09-28,53.95,54.20,53.55,53.72,1915000,53.72
2016-09-27,52.60,53.98,52.45,53.82,2080600,53.82
2016-09-26,53.30,54.44,52.80,53.16,3572000,53.16
2016-09-23,52.98,53.50,52.45,53.34,1847700,53.34
2016-09-22,53.10,53.30,52.40,52.50,2297200,52.50
2016-09-21,51.37,52.99,51.37,52.84,2381500,52.84
2016-09-20,52.00,52.46,51.05,51.27,1868900,51.27
2016-09-19,51.88,52.21,51.30,51.80,1688300,51.80
2016-09-16,51.18,51.18,51.18,51.18,000,51.18
2016-09-15,51.18,51.18,51.18,51.18,000,51.18
2016-09-14,51.06,52.00,50.96,51.18,1718000,51.18
2016-09-13,50.95,51.95,50.95,51.17,1904400,51.17
2016-09-12,52.11,52.49,50.95,50.95,2470100,50.95
2016-09-09,53.58,53.58,52.70,53.03,1937000,53.03
2016-09-08,53.30,53.80,52.60,53.45,2589700,53.45
2016-09-07,52.39,53.39,52.10,53.35,2349600,53.35
2016-09-06,52.07,52.67,51.35,52.43,2521800,52.43
2016-09-05,51.61,52.70,51.61,52.09,2527500,52.09
2016-09-02,52.19,52.19,51.00,51.55,2708500,51.55
2016-09-01,52.34,53.26,52.00,52.25,3016400,52.25
2016-08-31,52.40,53.09,51.50,52.43,4171800,52.43
2016-08-30,50.40,52.67,50.37,52.51,6189200,52.51
2016-08-29,50.38,50.50,49.80,50.30,1689800,50.30
2016-08-26,49.70,50.60,49.70,50.23,2592300,50.23
2016-08-25,50.44,50.44,49.03,49.62,2442300,49.62
2016-08-24,51.00,51.40,50.27,50.54,2850200,50.54
2016-08-23,49.87,51.76,49.60,50.95,3859100,50.95
2016-08-22,49.87,50.84,49.51,49.91,2601500,49.91
2016-08-19,50.05,50.50,49.68,49.85,1879300,49.85
2016-08-18,50.20,50.57,49.34,50.30,2518500,50.30
2016-08-17,49.78,50.75,49.35,50.20,5788200,50.20
2016-08-16,48.84,50.59,48.55,49.59,5750600,49.59
2016-08-15,47.48,48.80,47.01,48.69,4636500,48.69
2016-08-12,47.49,47.67,46.96,47.48,3931800,47.48
2016-08-11,47.65,48.45,47.50,47.71,3612000,47.71
2016-08-10,48.14,48.48,47.53,47.90,2635500,47.90
2016-08-09,48.29,48.45,47.80,48.16,2543700,48.16
2016-08-08,47.75,48.31,47.14,48.31,2244600,48.31
2016-08-05,48.10,48.18,47.50,47.54,1520800,47.54
2016-08-04,47.78,48.05,47.43,47.95,1094400,47.95
2016-08-03,47.66,47.85,47.17,47.75,1701700,47.75
2016-08-02,47.85,48.55,47.10,47.89,2944900,47.89
2016-08-01,49.69,50.23,47.00,48.02,4527200,48.02
2016-07-29,50.90,51.80,49.62,49.99,4330400,49.99
2016-07-28,48.49,51.35,48.11,50.95,6537800,50.95
2016-07-27,49.10,50.21,47.75,48.50,4555700,48.50
2016-07-26,48.83,49.68,48.65,49.38,2528500,49.38
2016-07-25,48.21,49.14,47.96,48.84,1573100,48.84
2016-07-22,50.04,50.04,48.20,48.21,2482800,48.21
2016-07-21,49.50,50.17,49.25,49.60,1579300,49.60
2016-07-20,50.29,50.78,49.51,49.59,1925700,49.59
2016-07-19,49.72,51.46,48.99,50.53,3946500,50.53
2016-07-18,49.56,50.30,49.56,49.72,2014900,49.72
2016-07-15,50.38,50.85,49.68,49.98,2842800,49.98
2016-07-14,50.17,51.34,49.80,50.48,2642000,50.48
2016-07-13,50.08,51.58,50.08,50.45,4588700,50.45
2016-07-12,47.85,50.59,47.80,50.03,7394200,50.03
2016-07-11,48.00,49.30,47.35,47.80,4191400,47.80
2016-07-08,48.22,48.78,47.78,47.88,2554400,47.88
2016-07-07,47.75,49.33,47.75,48.60,3849600,48.60
2016-07-06,47.39,48.48,46.88,48.00,2901900,48.00
2016-07-05,47.81,47.81,46.84,47.32,2060000,47.32
2016-07-04,46.02,47.97,46.02,47.28,3049200,47.28
2016-07-01,46.00,47.15,46.00,46.44,1889900,46.44
2016-06-30,46.30,46.90,46.01,46.11,1573700,46.11
2016-06-29,47.09,47.30,46.00,46.25,2814600,46.25
2016-06-28,46.98,48.40,46.98,47.08,3369100,47.08
2016-06-27,45.67,48.16,45.51,47.30,3541100,47.30
2016-06-24,45.84,46.88,45.11,46.08,3946600,46.08
2016-06-23,46.70,46.78,45.80,46.00,2514700,46.00
2016-06-22,44.49,46.98,44.11,46.84,5290300,46.84
2016-06-21,44.80,45.12,44.40,44.54,3183200,44.54
2016-06-20,43.99,45.49,43.90,44.70,4467200,44.70
2016-06-17,42.80,44.52,42.63,43.99,4077000,43.99
2016-06-16,42.85,43.12,42.51,42.84,1514200,42.84
2016-06-15,41.86,42.93,41.70,42.74,1629500,42.74
2016-06-14,42.00,42.60,42.00,42.31,1215300,41.81
2016-06-13,43.40,43.40,42.00,42.00,1776000,41.50366
2016-06-10,43.57,43.57,43.57,43.57,000,43.05511
2016-06-09,43.57,43.57,43.57,43.57,000,43.05511
2016-06-08,43.54,43.99,43.21,43.57,2083300,43.05511
2016-06-07,43.87,43.87,43.16,43.33,2026800,42.81795
2016-06-06,43.91,44.39,43.42,43.60,2571300,43.08475
2016-06-03,42.93,43.94,42.76,43.89,4838300,43.37133
2016-06-02,43.03,43.38,42.66,42.96,1829500,42.45232
2016-06-01,42.99,43.89,42.90,43.03,2781300,42.52149
2016-05-31,41.74,43.18,41.70,43.03,4016800,42.52149
2016-05-30,41.98,42.16,41.45,41.57,1592800,41.07875
2016-05-27,42.85,42.85,41.91,41.98,1874300,41.4839
2016-05-26,43.09,43.09,42.06,42.73,1131600,42.22504
2016-05-25,43.05,43.55,42.61,42.87,1256100,42.36338
2016-05-24,43.70,43.70,42.92,43.00,1294400,42.49185
2016-05-23,43.80,43.80,43.20,43.70,1414700,43.18358
2016-05-20,43.20,43.41,42.80,43.41,817400,42.897
2016-05-19,43.16,43.85,42.98,43.20,1626500,42.68948
2016-05-18,43.59,44.02,42.80,43.10,2165700,42.59066
2016-05-17,43.90,44.19,43.00,44.17,1857600,43.64802
2016-05-16,43.30,44.00,43.02,44.00,1426000,43.48003
2016-05-13,44.05,44.27,43.45,43.54,1987600,43.02547
2016-05-12,44.20,44.38,42.85,44.18,1784400,43.6579
2016-05-11,43.91,46.00,43.88,44.95,3082200,44.4188
2016-05-10,43.88,44.20,43.55,43.85,949700,43.3318
2016-05-09,43.80,44.85,43.47,43.88,1774500,43.36145
2016-05-06,46.25,46.29,44.04,44.08,2357500,43.55909
2016-05-05,45.80,46.37,45.58,46.03,1227000,45.48604
2016-05-04,45.66,46.35,45.56,45.85,2073300,45.30817
2016-05-03,44.38,46.19,43.80,45.91,3622900,45.36746
2016-05-02,44.48,44.48,44.48,44.48,000,43.95436
2016-04-29,43.86,45.12,43.42,44.48,2166100,43.95436
2016-04-28,44.60,44.88,43.25,43.86,1463700,43.34168
