Date,Open,High,Low,Close,Volume,Adj Close
2016-11-25,6.40,6.45,6.31,6.44,9556500,6.44
2016-11-24,6.42,6.45,6.37,6.40,8579100,6.40
2016-11-23,6.55,6.59,6.43,6.45,11184000,6.45
2016-11-22,6.46,6.55,6.46,6.53,10599800,6.53
2016-11-21,6.45,6.53,6.43,6.45,13741000,6.45
2016-11-18,6.52,6.58,6.43,6.47,16040900,6.47
2016-11-17,6.68,6.71,6.55,6.58,22548200,6.58
2016-11-16,6.59,6.75,6.48,6.63,26000800,6.63
2016-11-15,6.66,6.85,6.52,6.54,39791700,6.54
2016-11-14,6.35,6.67,6.32,6.58,34706500,6.58
2016-11-11,6.29,6.38,6.25,6.37,19615900,6.37
2016-11-10,6.18,6.30,6.18,6.28,20589700,6.28
2016-11-09,6.20,6.23,6.10,6.15,9499900,6.15
2016-11-08,6.19,6.23,6.17,6.20,10635700,6.20
2016-11-07,6.16,6.22,6.16,6.18,8770400,6.18
2016-11-04,6.13,6.26,6.10,6.17,19259600,6.17
2016-11-03,6.10,6.16,6.07,6.13,10003200,6.13
2016-11-02,6.15,6.16,6.09,6.11,6699200,6.11
2016-11-01,6.18,6.18,6.10,6.16,7531900,6.16
2016-10-31,6.13,6.15,6.06,6.15,6345500,6.15
2016-10-28,6.25,6.25,6.12,6.13,9996300,6.13
2016-10-27,6.23,6.28,6.20,6.24,10127300,6.24
2016-10-26,6.19,6.28,6.16,6.26,14861400,6.26
2016-10-25,6.18,6.22,6.16,6.18,7247600,6.18
2016-10-24,6.16,6.23,6.10,6.19,13717800,6.19
2016-10-21,6.13,6.25,6.10,6.16,17781800,6.16
2016-10-20,6.19,6.19,6.10,6.13,12286500,6.13
2016-10-19,6.19,6.23,6.13,6.20,10470000,6.20
2016-10-18,6.10,6.18,6.06,6.17,8205800,6.17
2016-10-17,6.13,6.22,6.09,6.11,11829300,6.11
2016-10-14,6.13,6.15,6.05,6.11,5324900,6.11
2016-10-13,6.09,6.16,6.05,6.13,7442000,6.13
2016-10-12,6.13,6.13,6.06,6.09,10015800,6.09
2016-10-11,6.11,6.26,6.07,6.15,15180200,6.15
2016-10-10,6.05,6.13,6.01,6.11,10342400,6.11
2016-10-07,6.02,6.02,6.02,6.02,000,6.02
2016-10-06,6.02,6.02,6.02,6.02,000,6.02
2016-10-05,6.02,6.02,6.02,6.02,000,6.02
2016-10-04,6.02,6.02,6.02,6.02,000,6.02
2016-10-03,6.02,6.02,6.02,6.02,000,6.02
2016-09-30,6.02,6.03,5.98,6.02,5779600,6.02
2016-09-29,6.05,6.09,6.00,6.03,8160400,6.03
2016-09-28,5.95,6.09,5.92,6.08,16649100,6.08
2016-09-27,5.89,5.96,5.81,5.91,6815900,5.91
2016-09-26,5.91,5.97,5.88,5.91,5862900,5.91
2016-09-23,5.97,5.99,5.91,5.91,3027600,5.91
2016-09-22,5.98,6.00,5.96,5.96,4416200,5.96
2016-09-21,5.88,5.96,5.88,5.94,3494300,5.94
2016-09-20,5.94,5.97,5.86,5.89,3815100,5.89
2016-09-19,5.88,5.94,5.86,5.94,3698800,5.94
2016-09-16,5.85,5.85,5.85,5.85,000,5.85
2016-09-15,5.85,5.85,5.85,5.85,000,5.85
2016-09-14,5.85,5.88,5.82,5.85,3281100,5.85
2016-09-13,5.86,5.88,5.82,5.88,3954000,5.88
2016-09-12,5.91,5.94,5.80,5.83,7242400,5.83
2016-09-09,6.02,6.07,5.99,6.00,6629000,6.00
2016-09-08,5.97,6.03,5.97,6.02,6187700,6.02
2016-09-07,5.96,6.03,5.95,5.99,7525200,5.99
